name,lat,lon,year,event_count
"Звенигородская ул., д. 22",59.91864300,30.34141600,2009.0,28
"Звенигородская ул., д. 22",59.91864300,30.34141600,2010.0,51
"Звенигородская ул., д. 22",59.91864300,30.34141600,2011.0,45
"Звенигородская ул., д. 22",59.91864300,30.34141600,2012.0,61
"Звенигородская ул., д. 22",59.91864300,30.34141600,2013.0,52
"Звенигородская ул., д. 22",59.91864300,30.34141600,2014.0,33
"Звенигородская ул., д. 22",59.91864300,30.34141600,2015.0,50
"Звенигородская ул., д. 22",59.91864300,30.34141600,2016.0,51
"Звенигородская ул., д. 22",59.91864300,30.34141600,2017.0,52
"Звенигородская ул., д. 22",59.91864300,30.34141600,2018.0,55
"Звенигородская ул., д. 22",59.91864300,30.34141600,2019.0,32
"Звенигородская ул., д. 30",59.91830000,30.34302400,2014.0,1
"Зеленогорск, Гостиная ул., д. 1",60.20123500,29.70443900,2009.0,1
"Ивановская ул., д. 14",59.87455300,30.44242300,2013.0,2
"Ивановская ул., д. 14",59.87455300,30.44242300,2014.0,10
"Ивановская ул., д. 14",59.87455300,30.44242300,2015.0,8
"Ивановская ул., д. 14",59.87455300,30.44242300,2016.0,6
"Ивановская ул., д. 14",59.87455300,30.44242300,2017.0,2
"Ижорская ул., 13",59.95943100,30.29702100,2001.0,1
"Измайловский пр., д. 6",59.91485400,30.30834000,2014.0,1
"Индустриальный пр., д. 35, к. 1",59.95423200,30.46986600,2019.0,3
"Инженерная ул., д. 11",59.93727400,30.33896400,2000.0,2
"Инженерная ул., д. 11",59.93727400,30.33896400,2016.0,4
"Инженерная ул., д. 7",59.93732800,30.33735600,2010.0,1
"Инженерная ул., д. 8",59.93807200,30.33860400,2017.0,1
"Институтский пр., д. 16, кор. 2",60.00258400,30.34778500,2008.0,3
"Инструментальная ул., д. 3",59.97529700,30.32186000,2011.0,2
"Исаакиевская пл., д. 1",59.93424000,30.30329200,2000.0,1
"Исаакиевская пл., д. 1",59.93424000,30.30329200,2002.0,2
"Исаакиевская пл., д. 1",59.93424000,30.30329200,2003.0,1
"Исаакиевская пл., д. 1",59.93424000,30.30329200,2004.0,3
"Исаакиевская пл., д. 1",59.93424000,30.30329200,2005.0,2
"Исаакиевская пл., д. 1",59.93424000,30.30329200,2006.0,1
"Исаакиевская пл., д. 1",59.93424000,30.30329200,2007.0,2
"Исаакиевская пл., д. 1",59.93424000,30.30329200,2008.0,1
"Исаакиевская пл., д. 1",59.93424000,30.30329200,2009.0,2
"Исаакиевская пл., д. 1",59.93424000,30.30329200,2010.0,1
"Исаакиевская пл., д. 1",59.93424000,30.30329200,2011.0,1
"Исаакиевская пл., д. 1",59.93424000,30.30329200,2012.0,1
"Исаакиевская пл., д. 1",59.93424000,30.30329200,2013.0,4
"Исаакиевская пл., д. 1",59.93424000,30.30329200,2016.0,1
"Исаакиевская пл., д. 1",59.93424000,30.30329200,2019.0,2
"Исаакиевская пл., д. 5",59.93349200,30.30447700,2003.0,1
"Исаакиевская пл., д. 5",59.93349200,30.30447700,2016.0,1
"Исаакиевская пл., д. 5",59.93349200,30.30447700,2018.0,1
"Испытателей, д. 8",60.00366900,30.28880200,2012.0,1
"Итальянская ул., д. 13",59.93629600,30.33310700,2018.0,1
"Итальянская ул., д. 14/16",59.93556100,30.34203600,2010.0,1
"Итальянская ул., д. 17",59.93613300,30.33429300,2016.0,2
"Итальянская ул., д. 17",59.93613300,30.33429300,2018.0,1
"Итальянская ул., д. 2",59.93721500,30.32802200,2017.0,1
"Итальянская ул., д. 2",59.93721500,30.32802200,2018.0,4
"Кадетская линия В. О., д. 25",59.94515700,30.28674500,2012.0,3
"Кадетская линия В. О., д. 25",59.94515700,30.28674500,2013.0,7
"Кадетская линия В. О., д. 9",59.94364700,30.28855900,2018.0,1
"Казанская, д. 7",59.93237800,30.32104200,2010.0,5
"Казанская, д. 7",59.93237800,30.32104200,2011.0,1
"Казанская ул., д. 12",59.93204900,30.32172500,2009.0,2
"Казанская ул., д. 12",59.93204900,30.32172500,2010.0,1
"Казанская ул., д. 12",59.93204900,30.32172500,2013.0,1
"Казанская ул., д. 12",59.93204900,30.32172500,2014.0,4
"Казанская ул., д. 25А",59.93053900,30.31652400,2015.0,1
"Казанская ул., д. 26",59.93056100,30.31780800,2005.0,1
"Казанская ул., д. 26",59.93056100,30.31780800,2006.0,11
"Казанская ул., д. 26",59.93056100,30.31780800,2007.0,11
"Казанская ул., д. 26",59.93056100,30.31780800,2008.0,5
"Казанская ул., д. 26",59.93056100,30.31780800,2009.0,5
"Казанская ул., д. 26",59.93056100,30.31780800,2010.0,2
"Казанская ул., д. 26",59.93056100,30.31780800,2011.0,3
"Казанская ул., д. 26",59.93056100,30.31780800,2013.0,1
"Казанская ул., д. 3",59.93381600,30.32241700,2019.0,1
"Казанская ул., д. 33",59.92922700,30.31171800,2016.0,1
"Казанская ул., д. 3а",59.93381600,30.32241700,2017.0,1
"Казанская ул., д. 5",59.93342900,30.32186900,2009.0,1
"Казанская ул., д. 5",59.93342900,30.32186900,2015.0,2
"Казанская ул., д. 5",59.93342900,30.32186900,2017.0,1
"Казанская ул., д. 7",59.93237800,30.32104200,2008.0,3
"Казанская ул., д. 7",59.93237800,30.32104200,2009.0,5
"Казанская ул., д. 7",59.93237800,30.32104200,2010.0,4
"Казанская ул., д. 7",59.93237800,30.32104200,2011.0,4
"Казанская ул., д. 7",59.93237800,30.32104200,2012.0,3
"Казанская ул., д. 7",59.93237800,30.32104200,2013.0,1
"Казанская ул., д. 7",59.93237800,30.32104200,2014.0,8
"Казанская ул., д. 7",59.93237800,30.32104200,2015.0,4
"Казанская ул., д. 7",59.93237800,30.32104200,2016.0,1
"Казанская ул., д. 7",59.93237800,30.32104200,2017.0,2
"Казанская ул., д. 7",59.93237800,30.32104200,2018.0,1
"Казанская ул., д. 7",59.93237800,30.32104200,2019.0,1
"Каменноостровский пр., 10",59.95827300,30.31698200,2009.0,1
"Каменноостровский пр., 13/2",59.95967400,30.31778200,2010.0,2
"Каменноостровский пр., д. 13",59.95967400,30.31778200,2007.0,1
"Каменноостровский пр., д. 13/2",59.95967400,30.31778200,2005.0,1
"Каменноостровский пр., д. 13/2",59.95967400,30.31778200,2007.0,2
"Каменноостровский пр., д. 13/2",59.95967400,30.31778200,2008.0,1
"Каменноостровский пр., д. 13/2",59.95967400,30.31778200,2010.0,8
"Каменноостровский пр., д. 13/2",59.95967400,30.31778200,2011.0,16
"Каменноостровский пр., д. 13/2",59.95967400,30.31778200,2012.0,6
"Каменноостровский пр., д. 13/2",59.95967400,30.31778200,2013.0,5
"Каменноостровский пр., д. 13/2",59.95967400,30.31778200,2014.0,2
"Каменноостровский пр., д. 26-28",59.96284500,30.31390100,2011.0,2
"Каменноостровский пр., д. 26-28",59.96284500,30.31390100,2013.0,2
"Каменноостровский пр., д. 26-28",59.96284500,30.31390100,2014.0,1
"Каменноостровский пр., д. 26/28",59.96284500,30.31390100,2007.0,1
"Каменноостровский пр., д. 38",59.96590300,30.31118800,2015.0,1
"Каменноостровский пр., д. 42",59.96686300,30.30998400,2012.0,2
"Каменноостровский пр., д. 42",59.96686300,30.30998400,2013.0,2
"Каменноостровский пр., д. 42",59.96686300,30.30998400,2015.0,1
"Каменноостровский пр., д. 42",59.96686300,30.30998400,2016.0,1
"Каменноостровский пр., д. 55",59.97167200,30.30679500,2000.0,1
"Каменноостровский пр., д. 55",59.97167200,30.30679500,2001.0,1
"Каменноостровский пр., д. 55",59.97167200,30.30679500,2014.0,1
"Каменноостровский пр., д. 67",59.97410400,30.30479200,2011.0,2
"Каменноостровский пр., д. 67",59.97410400,30.30479200,2013.0,2
Канонерский остров,59.89858900,30.21068400,2010.0,1
"Канонерский остров, д. 32",59.90289400,30.21707100,2003.0,23
"Канонерский остров, конец набережной Морского канала",59.91225600,30.32932500,2011.0,1
"Канонерский остров, территория недостроенной ТЭЦ",59.89858900,30.21068400,2009.0,1
"Караванная ул., д. 12",59.93625100,30.34216200,2006.0,1
"Караванная ул., д. 12",59.93625100,30.34216200,2011.0,1
"Караванная ул., д. 12",59.93625100,30.34216200,2013.0,1
"Караванная ул., д. 12",59.93625100,30.34216200,2015.0,2
"Караванная ул., д. 12",59.93625100,30.34216200,2016.0,3
"Караванная ул., д. 12",59.93625100,30.34216200,2019.0,4
"Карповка, д. 20",59.96982100,30.30804400,2010.0,2
"Карповка, д. 28",59.96982100,30.30804400,2011.0,3
"Карповка, д. 28",59.96982100,30.30804400,2012.0,25
"Карповка, д. 28",59.96982100,30.30804400,2013.0,17
"Карповка, д. 28",59.96982100,30.30804400,2014.0,8
"Карповка, д. 28",59.96982100,30.30804400,2016.0,1
"Карповка, д. 28",59.96982100,30.30804400,2019.0,5
"Карповка, д. 5/2",59.96982100,30.30804400,2007.0,2
"Карповка, д. 5/2",59.96982100,30.30804400,2008.0,1
"Карповка, д. 5/2",59.96982100,30.30804400,2013.0,1
"Карповка, д. 5/2",59.96982100,30.30804400,2016.0,1
"Каховского, д. 9",59.95227700,30.23546000,2001.0,1
"Каховского, д. 9",59.95227700,30.23546000,2003.0,1
"Кемская ул., д. 8/3",59.97351800,30.26091800,2005.0,1
"Кемская ул., д. 8/3",59.97351800,30.26091800,2006.0,1
"Кемская ул., д. 8/3",59.97351800,30.26091800,2012.0,1
"Кемская ул., д. 8/3",59.97351800,30.26091800,2015.0,2
"Кемская ул., д. 8/3",59.97351800,30.26091800,2017.0,1
"Кирилловская ул., 19",59.93643100,30.38423900,2005.0,1
"Кирочная, д. 8",59.94423300,30.35277100,2017.0,3
"Клинский пр., д. 17",59.91511600,30.32279400,2009.0,1
"Клинский пр., д. 17",59.91511600,30.32279400,2013.0,3
"Клинский пр., д. 17",59.91511600,30.32279400,2014.0,5
"Клинский пр., д. 17",59.91511600,30.32279400,2015.0,3
"Клинский пр., д. 17",59.91511600,30.32279400,2016.0,5
"Клинский пр., д. 17",59.91511600,30.32279400,2018.0,1
"Клинский пр., д. 17",59.91511600,30.32279400,2019.0,4
"Ковенский переулок, д. 14",59.93748100,30.35900500,2015.0,1
"Ковенский переулок, д. 14",59.93748100,30.35900500,2016.0,3
"Ковенский переулок, д. 14",59.93748100,30.35900500,2017.0,2
"Кожевенная линия В. О., д. 10",59.92599800,30.26624500,2018.0,1
"Кожевенная линия В. О., д. 40",59.92439700,30.24203600,2019.0,3
"Колокольная ул., д. 10",59.92874000,30.35096500,2011.0,1
"Коломенская ул., д. 1/15",59.92653000,30.35508900,2011.0,3
"Коломенская ул., д. 1/15",59.92653000,30.35508900,2013.0,2
"Коломенская ул., д. 1/15",59.92653000,30.35508900,2014.0,1
"Коломенская ул., д. 1/15",59.92653000,30.35508900,2015.0,5
"Коломенская ул., д. 1/15",59.92653000,30.35508900,2016.0,6
"Коломенская ул., д. 1/15",59.92653000,30.35508900,2017.0,6
"Коломенская ул., д. 1/15",59.92653000,30.35508900,2018.0,9
"Коломенская ул., д. 1/15",59.92653000,30.35508900,2019.0,17
"Коломенская ул., д. 31",59.92279600,30.35269900,2015.0,2
"Коломенская ул., д. 31",59.92279600,30.35269900,2016.0,2
"Коломенская ул., д. 9",59.92535300,30.35437900,2010.0,1
"Коломенская ул., д. 9",59.92535300,30.35437900,2011.0,14
"Коломенская ул., д. 9",59.92535300,30.35437900,2012.0,16
"Коломенская ул., д. 9",59.92535300,30.35437900,2013.0,22
"Коломенская ул., д. 9",59.92535300,30.35437900,2014.0,7
"Коломенская ул., д. 9",59.92535300,30.35437900,2015.0,9
"Коломенская ул., д. 9",59.92535300,30.35437900,2016.0,12
"Коломенская ул., д. 9",59.92535300,30.35437900,2017.0,4
"Колпино, Советский бульвар, д. 29",59.74623800,30.59412100,2008.0,1
"Колпино, Советский бульвар, д. 29",59.74623800,30.59412100,2013.0,1
"Колпино, Советский бульвар, д. 29",59.74623800,30.59412100,2015.0,2
"Колпино, Советский бульвар, д. 29",59.74623800,30.59412100,2017.0,1
"Колпино, Советский бульвар, д. 29",59.74623800,30.59412100,2019.0,1
"Колпино, ул. Веры Слуцкой, д. 32",59.74437000,30.58290100,2014.0,1
"Колпино, ул. Веры Слуцкой, д. 32",59.74437000,30.58290100,2018.0,1
"Колпино, ул., Пролетарская, д. 36",59.74058800,30.58406000,2019.0,1
"Комарово, 3-я Дачная ул., д. 8",60.19037600,29.81601000,2019.0,2
"Комарово, Кавалерийская ул., д. 4/4",60.18052900,29.80954200,2014.0,14
"Комарово, Кавалерийская ул., д. 4/4",60.18052900,29.80954200,2015.0,16
"Комарово, Кудринский переулок, д. 5",60.19246900,29.79769300,2019.0,14
"Комарово, переулок, Осипенко, д. 5",60.19225400,29.79658800,2018.0,7
"Комарово, переулок, Осипенко, д. 5",60.19225400,29.79658800,2019.0,3
"Комарово, Цветочная ул., д. 23",60.18464900,29.82622300,2011.0,1
"Комендантский пр., д. 30",60.01487300,30.24981500,2018.0,1
Комиссара Смирнова 15 А,59.96303000,30.34832400,2017.0,1
"Конная ул., д. 10",59.92891600,30.37528300,2013.0,3
"Конногвардейский бульвар, д. 21",59.93292400,30.29474900,2018.0,2
"Конногвардейский бульвар, д. 21",59.93292400,30.29474900,2019.0,1
"Константина Заслонова, д. 22",59.91834100,30.34667100,2019.0,1
"Константина Заслонова, д. 25",59.91798000,30.34452400,2010.0,1
"Константина Заслонова, д. 25",59.91798000,30.34452400,2011.0,2
"Константина Заслонова, д. 25",59.91798000,30.34452400,2015.0,1
"Конюшенная пл., д. 2",59.94070400,30.32599200,2008.0,6
"Конюшенная пл., д. 2",59.94070400,30.32599200,2009.0,28
"Конюшенная пл., д. 2",59.94070400,30.32599200,2012.0,1
"Конюшенная пл., д. 2",59.94070400,30.32599200,2014.0,1
"Конюшенная пл., д. 2",59.94070400,30.32599200,2015.0,5
"Конюшенная пл., д. 2",59.94070400,30.32599200,2016.0,1
"Конюшенная пл., д. 2",59.94070400,30.32599200,2018.0,1
"Конюшенная пл., д. 2",59.94070400,30.32599200,2019.0,1
"Короленко, д. 4",59.93993800,30.34987800,2015.0,2
"Космонавтов, д. 14",59.86894800,30.35048000,2018.0,5
"Космонавтов, д. 14",59.86894800,30.35048000,2019.0,1
"Котина, д. 6, к. 3",59.85749100,30.20793600,2011.0,1
"Котина, д. 6, к. 3",59.85749100,30.20793600,2012.0,3
"Красносельская ул., д. 16",59.95806100,30.29461400,2019.0,4
"Кронштадт, Советская ул., д. 49",59.99580900,29.76752700,2017.0,1
"Кронштадт, ул., Гидростроителей, д. 6",60.01150400,29.72001600,2010.0,1
"Крупской, д. 55",59.88769300,30.41724300,2013.0,1
"Кузнечный пер., д. 5/2",59.92730100,30.35093800,2000.0,7
"Кузнечный пер., д. 5/2",59.92730100,30.35093800,2001.0,5
"Кузнечный пер., д. 5/2",59.92730100,30.35093800,2002.0,4
"Кузнечный пер., д. 5/2",59.92730100,30.35093800,2003.0,3
"Кузнечный пер., д. 5/2",59.92730100,30.35093800,2004.0,8
"Кузнечный пер., д. 5/2",59.92730100,30.35093800,2005.0,7
"Кузнечный пер., д. 5/2",59.92730100,30.35093800,2006.0,4
"Кузнечный пер., д. 5/2",59.92730100,30.35093800,2007.0,6
"Кузнечный пер., д. 5/2",59.92730100,30.35093800,2008.0,8
"Кузнечный пер., д. 5/2",59.92730100,30.35093800,2009.0,5
"Кузнечный пер., д. 5/2",59.92730100,30.35093800,2010.0,5
"Кузнечный пер., д. 5/2",59.92730100,30.35093800,2011.0,6
"Кузнечный пер., д. 5/2",59.92730100,30.35093800,2012.0,7
"Кузнечный пер., д. 5/2",59.92730100,30.35093800,2013.0,9
"Кузнечный пер., д. 5/2",59.92730100,30.35093800,2014.0,8
"Кузнечный пер., д. 5/2",59.92730100,30.35093800,2015.0,6
"Кузнечный пер., д. 5/2",59.92730100,30.35093800,2016.0,5
"Кузнечный пер., д. 5/2",59.92730100,30.35093800,2017.0,10
"Кузнечный пер., д. 5/2",59.92730100,30.35093800,2018.0,2
"Кузнечный пер., д. 5/2",59.92730100,30.35093800,2019.0,4
"Кузнечный переулок, д. 13",59.92694500,30.35393900,2017.0,2
"Кузнечный переулок, д. 13",59.92694500,30.35393900,2018.0,1
"Кузнечный переулок, д. 14",59.92728800,30.35422600,2012.0,26
"Кузнечный переулок, д. 14",59.92728800,30.35422600,2013.0,22
"Кузнечный переулок, д. 19",59.92652600,30.35726200,2017.0,2
"Кузнечный переулок, д. 19",59.92652600,30.35726200,2018.0,1
"Кузнечный переулок, д. 5/2",59.92730100,30.35093800,2013.0,1
"Куйбышева, д. 1/5",59.95452500,30.32697100,2018.0,1
"Куйбышева, д. 2",59.95458800,30.32506700,1999.0,2
"Куйбышева, д. 2",59.95458800,30.32506700,2018.0,3
"Куйбышева, д. 2",59.95458800,30.32506700,2019.0,1
"Куйбышева, д. 38",59.95799400,30.33381600,2006.0,1
"Куйбышева, д. 38",59.95799400,30.33381600,2007.0,2
"Курляндская, д. 49",59.91162000,30.26786200,2013.0,1
"Лахтинская ул., д. 25А",59.96419200,30.29747100,2018.0,1
"Лёни Голикова, д. 31",59.84190700,30.22969300,2010.0,1
"Ленина, д. 29",59.96349400,30.30154000,2011.0,2
"Ленинградская область, Всеволжский район, Мурманское шоссе, 12 км",59.88869500,30.51011100,2007.0,1
"Ленинский пр., д. 115",59.85122300,30.24754200,2009.0,1
"Ленинский пр., д. 115",59.85122300,30.24754200,2018.0,4
"Ленинский пр., д. 115",59.85122300,30.24754200,2019.0,2
"Ленинский пр., д. 90",59.85575500,30.20781000,2014.0,1
"Ленсовета, д. 36",59.84692400,30.33097800,2014.0,1
"Лермонтовский пр., д. 2",59.92472700,30.29174800,2009.0,4
"Лермонтовский пр., д. 2",59.92472700,30.29174800,2010.0,2
"Лермонтовский пр., д. 2",59.92472700,30.29174800,2017.0,1
"Лермонтовский пр., д. 2",59.92472700,30.29174800,2018.0,1
"Лермонтовский пр., д. 2",59.92472700,30.29174800,2019.0,3
"Лермонтовский пр., д. 43/1",59.91460100,30.29664400,2017.0,1
"Лесной пр., д. 65",59.98722600,30.34731800,2005.0,1
Летний сад,59.94490500,30.33555000,2002.0,1
Летний сад,59.94490500,30.33555000,2003.0,1
Летний сад,59.94490500,30.33555000,2004.0,4
Летний сад,59.94490500,30.33555000,2005.0,1
Летний сад,59.94490500,30.33555000,2006.0,2
Летний сад,59.94490500,30.33555000,2007.0,1
Летний сад,59.94490500,30.33555000,2008.0,1
"Лиговский пр., 74",59.92202100,30.35552000,2010.0,1
"Лиговский пр., 74",59.92202100,30.35552000,2012.0,2
"Лиговский пр., д. 10",59.93268500,30.36262500,2005.0,7
"Лиговский пр., д. 10",59.93268500,30.36262500,2006.0,56
"Лиговский пр., д. 10",59.93268500,30.36262500,2007.0,49
"Лиговский пр., д. 10",59.93268500,30.36262500,2008.0,40
"Лиговский пр., д. 10",59.93268500,30.36262500,2009.0,49
"Лиговский пр., д. 10",59.93268500,30.36262500,2010.0,54
"Лиговский пр., д. 10",59.93268500,30.36262500,2011.0,96
"Лиговский пр., д. 10",59.93268500,30.36262500,2012.0,68
"Лиговский пр., д. 10",59.93268500,30.36262500,2013.0,82
"Лиговский пр., д. 10",59.93268500,30.36262500,2014.0,78
"Лиговский пр., д. 10",59.93268500,30.36262500,2015.0,63
"Лиговский пр., д. 10",59.93268500,30.36262500,2016.0,51
"Лиговский пр., д. 10",59.93268500,30.36262500,2017.0,49
"Лиговский пр., д. 10",59.93268500,30.36262500,2018.0,7
"Лиговский пр., д. 113",59.91908500,30.35261800,2017.0,1
"Лиговский пр., д. 115",59.91908500,30.35261800,2016.0,1
"Лиговский пр., д. 215",59.91076200,30.34722800,2016.0,5
"Лиговский пр., д. 215",59.91076200,30.34722800,2017.0,1
"Лиговский пр., д. 215",59.91076200,30.34722800,2018.0,1
"Лиговский пр., д. 215",59.91076200,30.34722800,2019.0,1
"Лиговский пр., д. 25",59.93446100,30.36265200,2016.0,2
"Лиговский пр., д. 289",59.89466200,30.32872300,2011.0,4
"Лиговский пр., д. 289",59.89466200,30.32872300,2012.0,6
"Лиговский пр., д. 289",59.89466200,30.32872300,2013.0,7
"Лиговский пр., д. 289",59.89466200,30.32872300,2014.0,1
"Лиговский пр., д. 289",59.89466200,30.32872300,2015.0,1
"Лиговский пр., д. 33-35",59.93274800,30.36147600,2013.0,2
"Лиговский пр., д. 44",59.92615600,30.35893300,2008.0,2
"Лиговский пр., д. 50",59.92484400,30.35894200,2009.0,1
"Лиговский пр., д. 50",59.92484400,30.35894200,2010.0,5
"Лиговский пр., д. 50",59.92484400,30.35894200,2011.0,7
"Лиговский пр., д. 50",59.92484400,30.35894200,2012.0,4
"Лиговский пр., д. 50",59.92484400,30.35894200,2013.0,5
"Лиговский пр., д. 50",59.92484400,30.35894200,2015.0,2
"Лиговский пр., д. 50",59.92484400,30.35894200,2016.0,5
"Лиговский пр., д. 50",59.92484400,30.35894200,2017.0,3
"Лиговский пр., д. 50",59.92484400,30.35894200,2018.0,2
"Лиговский пр., д. 50",59.92484400,30.35894200,2019.0,1
"Лиговский пр., д. 50, к. 16",59.92295000,30.36091900,2016.0,27
"Лиговский пр., д. 50, к. 16",59.92295000,30.36091900,2017.0,19
"Лиговский пр., д. 50, к. 16",59.92295000,30.36091900,2018.0,23
"Лиговский пр., д. 50, к. 16",59.92295000,30.36091900,2019.0,26
"Лиговский пр., д. 50, корп. 13",59.92341400,30.36220300,2013.0,1
"Лиговский пр., д. 50, корп. 13",59.92341400,30.36220300,2014.0,7
"Лиговский пр., д. 50, корп. 13",59.92341400,30.36220300,2015.0,6
"Лиговский пр., д. 50, корп. 13",59.92341400,30.36220300,2016.0,4
"Лиговский пр., д. 50, корп. 13",59.92341400,30.36220300,2017.0,9
"Лиговский пр., д. 50, корп. 13",59.92341400,30.36220300,2018.0,11
"Лиговский пр., д. 50, корп. 13",59.92341400,30.36220300,2019.0,7
"Лиговский пр., д. 53",59.92913600,30.35933800,2000.0,34
"Лиговский пр., д. 53",59.92913600,30.35933800,2001.0,9
"Лиговский пр., д. 53",59.92913600,30.35933800,2002.0,3
"Лиговский пр., д. 53",59.92913600,30.35933800,2003.0,4
"Лиговский пр., д. 53",59.92913600,30.35933800,2004.0,10
"Лиговский пр., д. 53",59.92913600,30.35933800,2005.0,11
"Лиговский пр., д. 53",59.92913600,30.35933800,2006.0,17
"Лиговский пр., д. 53",59.92913600,30.35933800,2007.0,20
"Лиговский пр., д. 53",59.92913600,30.35933800,2008.0,9
"Лиговский пр., д. 53",59.92913600,30.35933800,2009.0,12
"Лиговский пр., д. 53",59.92913600,30.35933800,2010.0,19
"Лиговский пр., д. 53",59.92913600,30.35933800,2011.0,17
"Лиговский пр., д. 53",59.92913600,30.35933800,2012.0,13
"Лиговский пр., д. 53",59.92913600,30.35933800,2013.0,12
"Лиговский пр., д. 53",59.92913600,30.35933800,2014.0,8
"Лиговский пр., д. 53",59.92913600,30.35933800,2015.0,19
"Лиговский пр., д. 53",59.92913600,30.35933800,2016.0,21
"Лиговский пр., д. 53",59.92913600,30.35933800,2017.0,14
"Лиговский пр., д. 53",59.92913600,30.35933800,2018.0,14
"Лиговский пр., д. 53",59.92913600,30.35933800,2019.0,5
"Лиговский пр., д. 64-66",59.92281500,30.35611300,2017.0,3
"Лиговский пр., д. 64-66",59.92281500,30.35611300,2018.0,17
"Лиговский пр., д. 74",59.92202100,30.35552000,2008.0,1
"Лиговский пр., д. 74",59.92202100,30.35552000,2009.0,1
"Лиговский пр., д. 74",59.92202100,30.35552000,2010.0,6
"Лиговский пр., д. 74",59.92202100,30.35552000,2011.0,1
"Лиговский пр., д. 74",59.92202100,30.35552000,2013.0,1
"Лиговский пр., д. 74",59.92202100,30.35552000,2014.0,1
"Лиговский пр., д. 74",59.92202100,30.35552000,2015.0,3
"Лиговский пр., д. 74",59.92202100,30.35552000,2016.0,11
"Лиговский пр., д. 74",59.92202100,30.35552000,2017.0,11
"Лиговский пр., д. 74",59.92202100,30.35552000,2018.0,10
"Лиговский пр., д. 74",59.92202100,30.35552000,2019.0,8
"Лиговский пр., д. 80",59.92154300,30.35520500,2010.0,1
"Лиговский пр., д. 80",59.92154300,30.35520500,2012.0,1
"Лиговский пр., д. 80",59.92154300,30.35520500,2013.0,1
"Лиговский пр., д. 87",59.92414500,30.35621100,2013.0,3
"Лиговский пр., д. 99",59.92250300,30.35487300,2012.0,2
"Лиговский пр., д. 99",59.92250300,30.35487300,2013.0,4
"Лиговский пр., д. 99",59.92250300,30.35487300,2014.0,5
"Лиговский пр., д. 99",59.92250300,30.35487300,2015.0,3
"Лиговский пр., д. 99",59.92250300,30.35487300,2016.0,9
"Лиговский пр., д. 99",59.92250300,30.35487300,2018.0,3
"Лиговский пр., д. 99",59.92250300,30.35487300,2019.0,2
"Литейный пр., д. 14",59.94495000,30.34914200,2015.0,3
"Литейный пр., д. 17-19",59.94362900,30.34804600,2003.0,1
"Литейный пр., д. 17-19",59.94362900,30.34804600,2004.0,2
"Литейный пр., д. 17-19",59.94362900,30.34804600,2005.0,1
"Литейный пр., д. 17-19",59.94362900,30.34804600,2006.0,8
"Литейный пр., д. 17-19",59.94362900,30.34804600,2007.0,4
"Литейный пр., д. 17-19",59.94362900,30.34804600,2008.0,1
"Литейный пр., д. 17-19",59.94362900,30.34804600,2009.0,7
"Литейный пр., д. 17-19",59.94362900,30.34804600,2010.0,12
"Литейный пр., д. 17-19",59.94362900,30.34804600,2011.0,9
"Литейный пр., д. 17-19",59.94362900,30.34804600,2012.0,8
"Литейный пр., д. 17-19",59.94362900,30.34804600,2013.0,7
"Литейный пр., д. 17-19",59.94362900,30.34804600,2014.0,19
"Литейный пр., д. 17-19",59.94362900,30.34804600,2015.0,40
"Литейный пр., д. 17-19",59.94362900,30.34804600,2016.0,35
"Литейный пр., д. 17-19",59.94362900,30.34804600,2017.0,24
"Литейный пр., д. 17-19",59.94362900,30.34804600,2018.0,36
"Литейный пр., д. 17-19",59.94362900,30.34804600,2019.0,25
"Литейный пр., д. 19",59.94362900,30.34804600,2010.0,1
"Литейный пр., д. 20",59.94370100,30.34909700,2011.0,1
"Литейный пр., д. 24",59.94250700,30.34901600,2012.0,1
"Литейный пр., д. 24",59.94250700,30.34901600,2019.0,2
"Литейный пр., д. 28",59.94109200,30.34889900,2017.0,1
"Литейный пр., д. 36",59.93942400,30.34876400,2000.0,1
"Литейный пр., д. 36",59.93942400,30.34876400,2003.0,3
"Литейный пр., д. 36",59.93942400,30.34876400,2005.0,1
"Литейный пр., д. 36",59.93942400,30.34876400,2013.0,1
"Литейный пр., д. 36",59.93942400,30.34876400,2018.0,1
"Литейный пр., д. 36",59.93942400,30.34876400,2019.0,2
"Литейный пр., д. 42",59.93830600,30.34883600,1999.0,1
"Литейный пр., д. 42",59.93830600,30.34883600,2000.0,4
"Литейный пр., д. 42",59.93830600,30.34883600,2001.0,2
"Литейный пр., д. 42",59.93830600,30.34883600,2002.0,4
"Литейный пр., д. 42",59.93830600,30.34883600,2004.0,4
"Литейный пр., д. 42",59.93830600,30.34883600,2017.0,2
"Литейный пр., д. 51",59.93719700,30.34777600,2000.0,1
"Литейный пр., д. 51",59.93719700,30.34777600,2012.0,2
"Литейный пр., д. 51",59.93719700,30.34777600,2016.0,3
"Литейный пр., д. 51",59.93719700,30.34777600,2017.0,3
"Литейный пр., д. 51",59.93719700,30.34777600,2018.0,4
"Литейный пр., д. 51",59.93719700,30.34777600,2019.0,7
"Литейный пр., д. 52",59.93645300,30.34863000,2006.0,5
"Литейный пр., д. 52",59.93645300,30.34863000,2007.0,2
"Литейный пр., д. 52",59.93645300,30.34863000,2009.0,7
"Литейный пр., д. 53",59.93633200,30.34770400,1999.0,5
"Литейный пр., д. 53",59.93633200,30.34770400,2000.0,55
